PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,IsMale,Relatives,Embarked
597,1,2,0.0,0,0,0.803210103249948,0,0,0
598,0,3,1.6153846153846154,0,0,-0.6260047813734322,1,0,0
599,0,3,0.0,0,0,-0.31309334072482853,1,0,1
600,1,1,1.6153846153846154,1,0,1.8395727946781235,1,1,1
601,1,2,-0.3076923076923077,2,1,0.5433528515002425,0,3,0
602,0,3,0.0,0,0,-0.2840412999792114,1,0,0
603,0,1,0.0,0,0,1.21031979765782,1,0,0
604,0,3,1.2307692307692308,0,0,-0.277362968609244,1,0,0
605,1,1,0.5384615384615384,0,0,0.5238635576190146,1,0,1
606,0,3,0.6153846153846154,1,0,0.0474585960778879,1,1,0
607,0,3,0.15384615384615385,0,0,-0.2840412999792114,1,0,0
608,1,1,-0.07692307692307693,0,0,0.6949362483542374,1,0,0
609,1,2,-0.46153846153846156,1,2,1.1747713256184602,0,3,1
610,1,1,0.9230769230769231,0,0,6.020385801399765,0,0,0
611,0,3,0.8461538461538461,1,5,0.7285011433719076,0,6,0
612,0,3,0.0,0,0,-0.32067251056752827,1,0,0
613,1,3,0.0,1,0,0.04529311897997366,0,1,2
614,0,3,0.0,0,0,-0.29035583119672925,1,0,2
615,0,3,0.5384615384615384,0,0,-0.277362968609244,1,0,0
616,1,2,-0.3076923076923077,1,2,2.1891154459150437,0,3,0
617,0,3,0.46153846153846156,1,1,-0.002347377174138998,1,2,0
618,0,3,-0.15384615384615385,1,0,0.07127884415494427,0,1,0
619,1,2,-1.8461538461538463,2,1,1.0630673549996534,0,3,0
620,0,2,-0.15384615384615385,0,0,-0.1712545908114476,1,0,0
621,0,3,-0.07692307692307693,1,0,0.0,1,1,1
622,1,1,1.0769230769230769,1,0,1.6500935486106298,1,1,0
623,1,3,-0.6153846153846154,1,1,0.055761035271290955,1,2,1
624,0,3,-0.5384615384615384,0,0,-0.2858429769246761,1,0,0
625,0,3,-0.5384615384615384,0,0,0.07127884415494427,1,0,0
626,0,1,2.5384615384615383,0,0,0.7737942623518813,1,0,0
627,0,2,2.230769230769231,0,0,-0.09113193818862174,1,0,2
628,1,1,-0.5384615384615384,0,0,2.7503334834730784,0,0,0
629,0,3,-0.15384615384615385,0,0,-0.2840412999792114,1,0,0
630,0,3,0.0,0,0,-0.29107910054743263,1,0,2
631,1,1,4.0,0,0,0.6732814773750952,1,0,0
632,0,3,1.7692307692307692,0,0,-0.32049061049130345,1,0,0
633,1,1,0.3076923076923077,0,0,0.6949362483542374,1,0,1
634,0,1,0.0,0,0,-0.6260047813734322,1,0,0
635,0,3,-1.4615384615384615,3,2,0.5823314392626983,0,5,0
636,1,2,0.0,0,0,-0.06298073591573695,0,0,0
637,0,3,0.3076923076923077,0,0,-0.2827766613540295,1,0,0
638,0,2,0.23076923076923078,1,1,0.5108706950315294,1,2,0
639,0,3,1.0,0,5,1.092842665095974,0,5,0
640,0,3,0.0,1,0,0.07127884415494427,1,1,0
641,0,3,-0.6153846153846154,0,0,-0.2858429769246761,1,0,0
642,1,1,-0.3076923076923077,0,0,2.375346476335666,0,0,1
643,0,3,-2.0,3,2,0.5823314392626983,0,5,0
644,1,3,0.0,0,0,1.8208024391934032,1,0,0
645,1,3,-2.0961538461538463,2,1,0.20806337052179327,0,3,1
646,1,1,1.5384615384615385,1,0,2.6971017254521517,1,1,1
647,0,3,-0.6923076923076923,0,0,-0.2840412999792114,1,0,0
648,1,1,2.1538461538461537,0,0,0.9114839581456586,1,0,1
649,0,3,0.0,0,0,-0.2990177395883861,1,0,0
650,1,3,-0.38461538461538464,0,0,-0.2990177395883861,0,0,0
651,0,3,0.0,0,0,-0.2840412999792114,1,0,0
652,1,2,-0.7692307692307693,0,1,0.37011468366710554,0,1,0
653,0,3,-0.5384615384615384,0,0,-0.2607624211766337,1,0,0
654,1,3,0.0,0,0,-0.28692571547363316,0,0,2
655,0,3,-0.7692307692307693,0,0,-0.3336653731550135,0,0,2
656,0,2,-0.3076923076923077,2,0,2.55724655256046,1,2,0
657,0,3,0.0,0,0,-0.2840412999792114,1,0,0
658,0,3,0.3076923076923077,1,1,0.04529311897997366,0,2,2
659,0,2,-0.38461538461538464,0,0,-0.06298073591573695,1,0,0
660,0,1,2.3076923076923075,0,2,4.279883583951216,1,2,1
661,1,1,1.6923076923076923,2,0,5.162315501351258,1,2,0
662,0,3,0.9230769230769231,0,0,-0.31309334072482853,1,0,1
663,0,1,1.4615384615384615,0,0,0.48217812348416594,1,0,0
664,0,3,0.6153846153846154,0,0,-0.30136511676252514,1,0,0
665,1,3,-0.6153846153846154,1,0,-0.2827766613540295,1,1,0
666,0,2,0.3076923076923077,2,0,2.55724655256046,1,2,0
667,0,2,-0.23076923076923078,0,0,-0.06298073591573695,1,0,0
668,0,3,0.0,0,0,-0.2892730926477721,1,0,0
669,0,3,1.1538461538461537,0,0,-0.277362968609244,1,0,0
670,1,1,0.0,1,0,1.6260914004573488,0,1,0
671,1,2,0.9230769230769231,1,1,1.0630673549996534,0,2,0
672,0,1,0.23076923076923078,1,0,1.6260914004573488,1,1,0
673,0,2,3.230769230769231,0,0,-0.1712545908114476,1,0,0
674,1,2,0.23076923076923078,0,0,-0.06298073591573695,1,0,0
675,0,2,0.0,0,0,-0.6260047813734322,1,0,0
676,0,3,-0.7692307692307693,0,0,-0.2892730926477721,1,0,0
677,0,3,-0.2692307692307692,0,0,-0.277362968609244,1,0,0
678,1,3,-0.7692307692307693,0,0,-0.19976526228258612,0,0,0
679,0,3,1.1538461538461537,1,6,1.405212736470099,0,7,0
680,1,1,0.6153846153846154,0,1,21.56273820248077,1,1,1
681,0,3,0.0,0,0,-0.27357338368789413,0,0,2
682,1,1,-0.07692307692307693,0,0,2.6971017254521517,1,0,1
683,0,3,-0.6153846153846154,0,0,-0.22647425680826,1,0,0
684,0,3,-1.0769230769230769,5,2,1.405212736470099,1,7,0
685,0,2,2.4615384615384617,1,1,1.0630673549996534,1,2,0
686,0,2,-0.23076923076923078,1,2,1.1747713256184602,1,3,1
687,0,3,-1.0769230769230769,4,1,1.092842665095974,1,5,0
688,0,3,-0.6923076923076923,0,0,-0.18551209202411476,1,0,0
689,0,3,-0.7692307692307693,0,0,-0.28837225417503987,1,0,0
690,1,1,-1.0,0,1,8.526925542235466,0,1,0
691,1,1,0.23076923076923078,1,0,1.84263911024877,1,1,0
692,1,3,-1.8461538461538463,0,1,-0.04493364978171989,0,1,1
693,1,3,0.0,0,0,1.8208024391934032,1,0,0
694,0,3,-0.23076923076923078,0,0,-0.31309334072482853,1,0,1
695,0,1,2.4615384615384617,0,0,0.5238635576190146,1,0,0
696,0,2,1.8461538461538463,0,0,-0.041325964936594836,1,0,0
697,0,3,1.2307692307692308,0,0,-0.277362968609244,1,0,0
698,1,3,0.0,0,0,-0.29107910054743263,0,0,2
699,0,1,1.6153846153846154,1,1,4.1763001524495875,1,2,1
700,0,3,1.0769230769230769,0,0,-0.29468678539255766,1,0,0
701,1,1,-0.7692307692307693,1,0,9.227998752685192,0,1,1
702,1,1,0.5384615384615384,0,0,0.5124948028549651,1,0,0
703,0,3,-0.7692307692307693,0,1,0.0,0,1,1
704,0,3,-0.23076923076923078,0,0,-0.290715300394983,1,0,2
705,0,3,-0.15384615384615385,1,0,-0.2858429769246761,1,1,0
706,0,2,0.8461538461538461,0,0,0.5000433095419583,1,0,0
707,1,2,1.3076923076923077,0,0,-0.041325964936594836,0,0,0
708,1,1,1.0769230769230769,0,0,0.5124948028549651,1,0,0
709,1,1,-0.46153846153846156,0,0,5.937556302404546,0,0,0
710,1,3,0.0,1,1,0.03428383341417777,1,2,1
711,1,1,-0.3076923076923077,0,0,1.5179994456378627,0,0,1
712,0,1,0.0,0,0,0.5238635576190146,1,0,0
713,1,1,1.5384615384615385,1,0,1.6260914004573488,1,1,0
714,0,3,0.07692307692307693,0,0,-0.21528740212043518,1,0,0
715,0,2,1.8461538461538463,0,0,-0.06298073591573695,1,0,0
716,0,3,-0.6923076923076923,0,0,-0.29468678539255766,1,0,0
717,1,1,0.7692307692307693,0,0,9.227998752685192,0,0,1
718,1,2,-0.07692307692307693,0,0,-0.1712545908114476,0,0,0
719,0,3,0.0,0,0,0.04529311897997366,1,0,2
720,0,3,0.38461538461538464,0,0,-0.2892730926477721,1,0,0
721,1,2,-1.6923076923076923,0,1,0.803210103249948,0,1,0
722,0,3,-0.8461538461538461,1,0,-0.32049061049130345,1,1,0
723,0,2,0.46153846153846156,0,0,-0.06298073591573695,1,0,0
724,0,2,1.6923076923076923,0,0,-0.06298073591573695,1,0,0
725,1,1,-0.07692307692307693,1,0,1.6737318966114614,1,1,0
726,0,3,-0.6153846153846154,0,0,-0.2508358741597949,1,0,0
727,1,2,0.15384615384615385,3,0,0.283495599750537,0,3,0
728,1,3,0.0,0,0,-0.2908972004712078,0,0,2
729,0,2,-0.23076923076923078,1,0,0.5000433095419583,1,1,0
730,0,3,-0.23076923076923078,1,0,-0.2827766613540295,0,1,0
731,1,1,0.07692307692307693,0,0,8.526925542235466,0,0,0
732,0,3,-1.3076923076923077,0,0,0.18767323816783318,1,0,1
733,0,2,0.0,0,0,-0.6260047813734322,1,0,0
734,0,2,-0.38461538461538464,0,0,-0.06298073591573695,1,0,0
735,0,2,-0.38461538461538464,0,0,-0.06298073591573695,1,0,0
736,0,3,0.038461538461538464,0,0,0.07127884415494427,1,0,0
737,0,3,1.5384615384615385,1,3,0.8627607234425888,0,4,0
738,1,1,0.5384615384615384,0,0,21.56273820248077,1,0,1
739,0,3,0.0,0,0,-0.2840412999792114,1,0,0
740,0,3,0.0,0,0,-0.2840412999792114,1,0,0
741,1,1,0.0,0,0,0.6732814773750952,1,0,0
742,0,1,0.6153846153846154,1,0,2.7889526020372806,1,1,0
743,1,1,-0.5384615384615384,2,2,10.737336289931397,0,4,1
744,0,3,-0.3076923076923077,1,0,0.07127884415494427,1,1,0
745,1,3,0.23076923076923078,0,0,-0.2827766613540295,1,0,0
746,0,1,3.230769230769231,1,1,2.4489726976647495,1,2,0
747,0,3,-0.9230769230769231,1,1,0.25101344328182384,1,2,0
748,1,2,0.15384615384615385,0,0,-0.06298073591573695,0,0,0
749,0,1,-0.6923076923076923,1,0,1.6737318966114614,1,1,0
750,0,3,0.23076923076923078,0,0,-0.29035583119672925,1,0,2
751,1,2,-1.8461538461538463,1,1,0.37011468366710554,0,2,0
752,1,3,-1.6923076923076923,0,1,-0.0857182454438362,1,1,0
753,0,3,0.38461538461538464,0,0,-0.21456413276973182,1,0,0
754,0,3,-0.38461538461538464,0,0,-0.2840412999792114,1,0,0
755,1,2,1.5384615384615385,1,2,2.1891154459150437,0,3,0
756,1,2,-2.102307692307692,1,1,0.001983577021689412,1,2,0
757,0,3,0.0,0,0,-0.28837225417503987,1,0,0
758,0,2,-0.7692307692307693,0,0,-0.12794504885316332,1,0,0
759,0,3,0.46153846153846156,0,0,-0.277362968609244,1,0,0
760,1,1,0.38461538461538464,0,0,3.120270598018155,0,0,0
761,0,3,0.0,0,0,0.001983577021689412,1,0,0
762,0,3,1.0,0,0,-0.31742429492065694,1,0,0
763,1,3,-0.6153846153846154,0,0,-0.3129114406486037,1,0,1
764,1,1,0.6153846153846154,1,2,4.571140253620677,0,3,0
765,0,3,-0.9230769230769231,0,0,-0.2892730926477721,1,0,0
766,1,1,1.7692307692307692,1,0,2.7503334834730784,0,1,0
767,0,1,0.0,0,0,1.089053080174624,1,0,1
768,0,3,0.19230769230769232,0,0,-0.29035583119672925,0,0,2
769,0,3,0.0,1,0,0.41992065691913233,1,1,2
770,0,3,0.3076923076923077,0,0,-0.26382873674728013,1,0,0
771,0,3,-0.3076923076923077,0,0,-0.21456413276973182,1,0,0
772,0,3,1.5384615384615385,0,0,-0.2858429769246761,1,0,0
773,0,2,2.230769230769231,0,0,-0.1712545908114476,0,0,0
774,0,3,0.0,0,0,-0.31309334072482853,1,0,1
775,1,2,2.0,1,3,0.37011468366710554,0,4,0
776,0,3,-0.7692307692307693,0,0,-0.29035583119672925,1,0,0
777,0,3,0.0,0,0,-0.29035583119672925,1,0,2
778,1,3,-1.7692307692307692,0,0,-0.0857182454438362,0,0,0
779,0,3,0.0,0,0,-0.2908972004712078,1,0,2
780,1,1,1.1538461538461537,0,1,8.526925542235466,0,1,0
781,1,3,-1.1538461538461537,0,0,-0.3129114406486037,0,0,1
782,1,1,-0.8461538461538461,1,0,1.84263911024877,0,1,0
783,0,1,0.07692307692307693,0,0,0.6732814773750952,1,0,0
784,0,3,0.0,1,2,0.3896039775483334,1,3,0
785,0,3,-0.23076923076923078,0,0,-0.32067251056752827,1,0,0
786,0,3,-0.23076923076923078,0,0,-0.3120106021758714,1,0,0
787,1,3,-0.7692307692307693,0,0,-0.30136511676252514,0,0,0
788,0,3,-1.5384615384615385,4,1,0.6353856281615965,1,5,2
789,1,3,-2.076923076923077,1,2,0.2650890444182662,1,3,0
790,0,1,1.3846153846153846,0,0,2.8041109417226804,1,0,1
791,0,3,0.0,0,0,-0.29035583119672925,1,0,2
792,0,2,-0.9230769230769231,0,0,0.5000433095419583,1,0,0
793,0,3,0.0,8,2,2.3861738618252373,0,10,0
794,0,1,0.0,0,0,0.7034162566696693,1,0,1
795,0,3,-0.23076923076923078,0,0,-0.2840412999792114,1,0,0
796,0,2,0.8461538461538461,0,0,-0.06298073591573695,1,0,0
797,1,1,1.6153846153846154,0,0,0.4969769939713118,0,0,0
798,1,3,0.23076923076923078,0,0,-0.2499350356870626,0,0,0
799,0,3,0.15384615384615385,0,0,-0.3129114406486037,1,0,1
800,0,3,0.15384615384615385,1,1,0.41992065691913233,0,2,0
801,0,2,0.46153846153846156,0,0,-0.06298073591573695,1,0,0
802,1,2,0.23076923076923078,1,1,0.5108706950315294,0,2,0
803,1,1,-1.3076923076923077,1,2,4.571140253620677,1,3,0
804,1,3,-2.1215384615384614,0,1,-0.2571504053773127,1,1,1
805,1,3,-0.07692307692307693,0,0,-0.32392072621439955,1,0,0
806,0,3,0.23076923076923078,0,0,-0.2892730926477721,1,0,0
807,0,1,0.8461538461538461,0,0,-0.6260047813734322,1,0,0
808,0,3,-0.7692307692307693,0,0,-0.2892730926477721,0,0,0
809,0,2,0.8461538461538461,0,0,-0.06298073591573695,1,0,0
810,1,1,0.38461538461538464,1,0,1.6737318966114614,0,1,0
811,0,3,-0.15384615384615385,0,0,-0.28440076917746515,1,0,0
812,0,3,0.8461538461538461,0,0,0.41992065691913233,1,0,0
813,0,2,0.5384615384615384,0,0,-0.1712545908114476,1,0,0
814,0,3,-1.6923076923076923,4,2,0.7285011433719076,0,6,0
815,0,3,0.19230769230769232,0,0,-0.277362968609244,1,0,0
816,0,1,0.0,0,0,-0.6260047813734322,1,0,0
817,0,3,-0.38461538461538464,0,0,-0.2827766613540295,0,0,0
818,0,2,0.23076923076923078,1,1,0.9766301711593096,1,2,1
819,0,3,1.1538461538461537,0,0,-0.3466582357424988,1,0,0
820,0,3,-1.3846153846153846,3,2,0.5823314392626983,1,5,0
821,1,1,1.8461538461538463,1,1,3.423437391726145,0,2,0
822,1,3,-0.07692307692307693,0,0,-0.2508358741597949,1,0,0
823,0,1,0.7692307692307693,0,0,-0.6260047813734322,1,0,0
824,1,3,-0.07692307692307693,0,1,-0.0857182454438362,0,1,0
825,0,3,-2.0,4,1,1.092842665095974,1,5,0
826,0,3,0.0,0,0,-0.3250034647633567,1,0,2
827,0,3,0.0,0,0,1.8208024391934032,1,0,0
828,1,2,-2.076923076923077,0,2,0.9766301711593096,1,2,1
829,1,3,0.0,0,0,-0.29035583119672925,1,0,2
830,1,1,2.6153846153846154,0,0,2.8387585752893076,0,0,0
831,1,3,-1.0,1,0,0.0,0,1,1
832,1,2,-2.0900000000000003,1,1,0.18604913034439746,1,2,0
833,0,3,0.0,0,0,-0.3129114406486037,1,0,1
834,0,3,-0.38461538461538464,0,0,-0.2858429769246761,1,0,0
835,0,3,-0.7692307692307693,0,0,-0.2665355831196729,1,0,0
836,1,1,0.8461538461538461,1,1,2.9755431016561564,0,2,1
837,0,3,-0.5384615384615384,0,0,-0.2508358741597949,1,0,0
838,0,3,0.0,0,0,-0.277362968609244,1,0,0
839,1,3,0.3076923076923077,0,0,1.8208024391934032,1,0,0
840,1,1,0.0,0,0,0.6602886147876099,1,0,1
841,0,3,-0.6153846153846154,0,0,-0.2827766613540295,1,0,0
842,0,2,-0.9230769230769231,0,0,-0.1712545908114476,1,0,0
843,1,1,0.15384615384615385,0,0,0.7165910193333795,0,0,1
844,0,3,0.5,0,0,-0.34719960501697733,1,0,1
845,0,3,-0.8461538461538461,0,0,-0.2508358741597949,1,0,0
846,0,3,1.0769230769230769,0,0,-0.2990177395883861,1,0,0
847,0,3,0.0,8,2,2.3861738618252373,1,10,0
848,0,3,0.5384615384615384,0,0,-0.2840412999792114,1,0,1
849,0,2,0.0,0,1,0.803210103249948,1,1,0
850,1,1,0.0,1,0,3.2330573071859194,0,1,1
851,0,3,-1.8461538461538463,4,2,0.7285011433719076,1,6,0
852,0,3,3.5384615384615383,0,0,-0.2892730926477721,1,0,0
853,0,3,-1.4615384615384615,1,1,0.03428383341417777,0,2,1
854,1,1,-0.9230769230769231,0,1,1.080391171782967,0,1,0
855,0,2,1.2307692307692308,1,0,0.5000433095419583,0,1,0
856,1,3,-0.7692307692307693,0,1,-0.2210605640634745,0,1,0
857,1,1,1.3076923076923077,1,1,6.51429647980043,0,2,0
858,1,1,1.7692307692307692,0,0,0.5238635576190146,1,0,0
859,1,3,-0.3076923076923077,0,3,0.20806337052179327,0,3,1
860,0,3,0.0,0,0,-0.3129114406486037,1,0,1
861,0,3,1.0,2,0,-0.014980770563370535,1,2,0
862,0,2,-0.5384615384615384,1,0,-0.12794504885316332,1,1,0
863,1,1,1.5384615384615385,0,0,0.4969769939713118,0,0,0
864,0,3,0.0,8,2,2.3861738618252373,0,10,0
865,0,2,-0.3076923076923077,0,0,-0.06298073591573695,1,0,0
866,1,2,1.0769230769230769,0,0,-0.06298073591573695,0,0,0
867,1,2,-0.07692307692307693,1,0,-0.025808156052941598,0,1,1
868,0,1,0.23076923076923078,0,0,1.5609451874436977,1,0,0
869,0,3,0.0,0,0,-0.21456413276973182,1,0,0
870,1,3,-1.8461538461538463,1,1,-0.14382665788926616,1,2,0
871,0,3,-0.15384615384615385,0,0,-0.2840412999792114,1,0,0
872,1,1,1.4615384615384615,1,1,1.6500935486106298,0,2,0
873,0,1,0.38461538461538464,0,0,-0.40945707158201095,1,0,0
874,0,3,1.4615384615384615,0,0,-0.23621890374887394,1,0,0
875,1,2,0.0,1,0,0.4134242256253898,0,1,1
876,1,3,-1.0,0,0,-0.31309334072482853,0,0,1
877,0,3,-0.6153846153846154,0,0,-0.1995876931605571,1,0,0
878,0,3,-0.6923076923076923,0,0,-0.2840412999792114,1,0,0
879,0,3,0.0,0,0,-0.2840412999792114,1,0,0
880,1,1,2.1538461538461537,0,1,2.9755431016561564,0,1,1
881,1,2,-0.23076923076923078,0,1,0.5000433095419583,0,1,0
882,0,3,0.38461538461538464,0,0,-0.2840412999792114,1,0,0
883,0,3,-0.46153846153846156,0,0,-0.17053132146074423,0,0,0
884,0,2,0.0,0,0,-0.1712545908114476,1,0,0
885,0,3,-0.23076923076923078,0,0,-0.32067251056752827,1,0,0
886,0,3,0.8461538461538461,0,5,0.6353856281615965,0,5,2
887,0,2,-0.07692307692307693,0,0,-0.06298073591573695,1,0,0
888,1,1,-0.6923076923076923,0,0,0.6732814773750952,0,0,0
889,0,3,0.0,1,2,0.3896039775483334,0,3,0
890,1,1,-0.15384615384615385,0,0,0.6732814773750952,1,0,1
891,0,3,0.3076923076923077,0,0,-0.29035583119672925,1,0,2
